# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Apr 15 13:40:30 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_refname:   Discovery Reference
# COLUMN disc_pubdate:   Discovery Publication Date
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN disc_instrument: Discovery Instrument
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-398 b,K2-398,b,1,1,2,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,6.39302500000,0.00113900000,-0.00075000000,0,,,,,2.27400000,0.11300000,-0.11100000,0,0.20287304,0.01008120,-0.00990277,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457909.04490000,0.00420000,-0.00480000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5946.00,20.00,-20.00,0,1.239000,0.032000,-0.030000,0,0.945000,0.090000,-0.083000,0,-0.2570,0.0190,-0.0190,0,[Fe/H],4.227000,0.034000,-0.034000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h46m56.39s,161.7349738,+01d56m12.14s,1.9367044,606.99200000,13.07000000,-12.53900000,13.2870000,0.1490000,-0.1490000,11.7170000,0.0210000,-0.0210000,13.0091000,0.0004390,-0.0004390,2022-03-16,2022-03,2022-03-16
K2-398 c,K2-398,c,1,1,2,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,18.78783900000,0.00087700000,-0.00099300000,0,,,,,5.09800000,0.15400000,-0.14600000,0,0.45481388,0.01373898,-0.01302527,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457911.68450000,0.00150000,-0.00160000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5946.00,20.00,-20.00,0,1.239000,0.032000,-0.030000,0,0.945000,0.090000,-0.083000,0,-0.2570,0.0190,-0.0190,0,[Fe/H],4.227000,0.034000,-0.034000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h46m56.39s,161.7349738,+01d56m12.14s,1.9367044,606.99200000,13.07000000,-12.53900000,13.2870000,0.1490000,-0.1490000,11.7170000,0.0210000,-0.0210000,13.0091000,0.0004390,-0.0004390,2022-03-16,2022-03,2022-03-16
K2-4 b,K2-4,b,1,1,1,0,0,Transit,2015,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,2015-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,10.00341700000,0.00101700000,-0.00099600000,0,0.0780000000,0.0030000000,-0.0030000000,0,2.10000000,0.20000000,-0.19000000,0,0.18734945,0.01784280,-0.01695066,0,,,,,,,,,,0.080000,0.161192,-0.068641,0,15.6000,9.2000,-6.2000,0,,,,,89.54000,0.32000,-0.43000,0,2456815.52400000,0.00400000,-0.00400000,0,0,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,,4014.73,173.12,-154.57,0,0.569359,0.049000,-0.047474,0,0.635026,0.063503,-0.063503,0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h38m58.93s,174.7455392,-03d54m20.07s,-3.9055746,231.82800000,2.12900000,-2.09100000,14.8550000,0.1140000,-0.1140000,11.5710000,0.0230000,-0.0230000,14.3403000,0.0004250,-0.0004250,2017-12-12,2017-11,2017-10-26
K2-400 b,K2-400,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,3.86505300000,0.00018600000,-0.00018200000,0,,,,,1.16300000,0.05100000,-0.04900000,0,0.10375609,0.00454992,-0.00437149,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457908.62340000,0.00250000,-0.00260000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,3578.00,138.00,-138.00,0,0.382000,0.012000,-0.012000,0,0.374000,0.009000,-0.009000,0,-0.0510,0.2350,-0.2350,0,[Fe/H],4.847000,0.028000,-0.028000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m02.65s,154.5110307,+03d41m48.94s,3.6969271,62.38040000,0.23440000,-0.23270000,15.1080000,0.0670000,-0.0670000,10.4050000,0.0240000,-0.0240000,13.9899000,0.0004900,-0.0004900,2022-03-16,2022-03,2022-03-16
K2-401 b,K2-401,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,6.29309900000,0.00057100000,-0.00070700000,0,,,,,2.26200000,0.20900000,-0.19200000,0,0.20180247,0.01864576,-0.01712912,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457906.95310000,0.00670000,-0.00480000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4213.00,138.00,-138.00,0,0.675000,0.051000,-0.046000,0,0.870000,0.395000,-0.269000,0,-0.0980,0.2350,-0.2350,0,[Fe/H],4.719000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h19m57.02s,154.9876040,+03d57m17.38s,3.9548275,200.72700000,1.54000000,-1.51700000,14.0140000,0.0800000,-0.0800000,11.1060000,0.0210000,-0.0210000,13.6941000,0.0003830,-0.0003830,2022-03-16,2022-03,2022-03-16
K2-402 b,K2-402,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,17.27474000000,0.00259300000,-0.00317500000,0,,,,,2.67800000,0.21300000,-0.19500000,0,0.23891557,0.01900262,-0.01739676,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457920.42860000,0.00360000,-0.00440000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5716.00,138.00,-138.00,0,1.280000,0.089000,-0.082000,0,0.944000,0.419000,-0.290000,0,-0.3780,0.2350,-0.2350,0,[Fe/H],4.197000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h45m48.46s,161.4519130,+06d25m09.54s,6.4193180,523.05500000,17.94900000,-16.81600000,13.0320000,0.0570000,-0.0570000,11.3770000,0.0230000,-0.0230000,12.8360000,0.0003620,-0.0003620,2022-03-16,2022-03,2022-03-16
K2-403 b,K2-403,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,33.58997900000,0.00076800000,-0.00076800000,0,,,,,5.33300000,0.35700000,-0.38700000,0,0.47577921,0.03184946,-0.03452589,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457908.96130000,0.00140000,-0.00110000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5511.00,138.00,-138.00,0,0.886000,0.056000,-0.052000,0,0.784000,0.340000,-0.241000,0,-0.1620,0.2350,-0.2350,0,[Fe/H],4.439000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h56m45.45s,164.1893864,+09d40m26.21s,9.6739464,246.59900000,2.56100000,-2.50900000,12.3050000,0.0460000,-0.0460000,10.5810000,0.0260000,-0.0260000,12.1520000,0.0002710,-0.0002710,2022-03-16,2022-03,2022-03-16
K2-404 b,K2-404,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,13.11536500000,0.00044300000,-0.00060900000,0,,,,,2.53000000,0.08400000,-0.08300000,0,0.22571187,0.00749399,-0.00740478,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457917.83690000,0.00100000,-0.00080000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,3748.00,138.00,-138.00,0,0.552000,0.016000,-0.016000,0,0.552000,0.015000,-0.015000,0,0.0050,0.2350,-0.2350,0,[Fe/H],4.695000,0.027000,-0.027000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h41m17.99s,160.3249517,+12d11m28.01s,12.1911149,121.63000000,0.57950000,-0.57950000,14.6220000,0.1370000,-0.1370000,10.7500000,0.0200000,-0.0200000,13.8429000,0.0004140,-0.0004140,2022-03-16,2022-03,2022-03-16
K2-405 b,K2-405,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,3.43547100000,0.00003600000,-0.00003100000,0,,,,,4.56900000,0.08500000,-0.12300000,0,0.40761958,0.00758321,-0.01097334,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457908.99590000,0.00040000,-0.00040000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4927.00,138.00,-138.00,0,0.765000,0.054000,-0.050000,0,1.034000,0.459000,-0.314000,0,0.1320,0.2350,-0.2350,0,[Fe/H],4.685000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h57m30.24s,164.3759959,+12d32m08.21s,12.5356140,197.23400000,2.08100000,-2.03800000,12.8160000,0.0460000,-0.0460000,10.5470000,0.0160000,-0.0160000,12.5911000,0.0004280,-0.0004280,2022-03-16,2022-03,2022-03-16
K2-406 b,K2-406,b,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,22.54940600000,0.00137700000,-0.00143300000,0,,,,,4.60200000,0.31100000,-0.29200000,0,0.41056365,0.02774561,-0.02605054,0,,,,,,,,,,,,,,,,,,,,,,,,,,2458010.38950000,0.00250000,-0.00230000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5784.00,138.00,-138.00,0,0.961000,0.058000,-0.054000,0,0.798000,0.339000,-0.245000,0,-0.0380,0.2350,-0.2350,0,[Fe/H],4.374000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h23m32.93s,230.8872242,-25d22m14.21s,-25.3706149,85.37510000,0.62390000,-0.61510000,9.4650000,0.0040000,-0.0040000,8.0330000,0.0330000,-0.0330000,9.4937900,0.0002660,-0.0002660,2022-03-16,2022-03,2022-03-16
K2-407 b,K2-407,b,1,1,2,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,4.94190700000,0.00066100000,-0.00069600000,0,,,,,1.28300000,0.09700000,-0.08900000,0,0.11446179,0.00865378,-0.00794006,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457993.51010000,0.00750000,-0.00710000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563.00,138.00,-138.00,0,0.927000,0.058000,-0.052000,0,0.881000,0.390000,-0.267000,0,0.0140,0.2350,-0.2350,0,[Fe/H],4.450000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.37600000,1.67600000,-1.65100000,11.9690000,0.0410000,-0.0410000,10.2130000,0.0220000,-0.0220000,11.9956000,0.0002520,-0.0002520,2022-03-16,2022-03,2022-03-16
K2-407 c,K2-407,c,1,1,2,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,9.22453000000,0.00132200000,-0.00091100000,0,,,,,1.36000000,0.09600000,-0.08800000,0,0.12133128,0.00856456,-0.00785085,0,,,,,,,,,,,,,,,,,,,,,,,,,,2457997.65450000,0.00400000,-0.00430000,0,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563.00,138.00,-138.00,0,0.927000,0.058000,-0.052000,0,0.881000,0.390000,-0.267000,0,0.0140,0.2350,-0.2350,0,[Fe/H],4.450000,0.150000,-0.150000,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h30m13.26s,232.5552584,-23d00m24.25s,-23.0067371,218.37600000,1.67600000,-1.65100000,11.9690000,0.0410000,-0.0410000,10.2130000,0.0220000,-0.0220000,11.9956000,0.0002520,-0.0002520,2022-03-16,2022-03,2022-03-16
